row_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,days_to_ship,profit_margin
203,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,OFF-AP-10003622,2.6,1,0.2,0.2925,2,0.1125
204,US-2017-116701,2017-12-17,2017-12-21,Second Class,LC-17140,OFF-AP-10003217,66.284,2,0.8,-178.9668,4,-2.7
205,CA-2017-126382,2017-06-03,2017-06-07,Standard Class,HK-14890,FUR-FU-10002960,35.168,7,0.2,9.6712,4,0.275
206,CA-2017-108329,2017-12-09,2017-12-14,Standard Class,LE-16810,TEC-PH-10001918,444.768,4,0.2,44.4768,5,0.1
207,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,OFF-ST-10000642,83.92,4,0.0,5.8744,6,0.07
208,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,TEC-PH-10001700,131.98,2,0.0,35.6346,6,0.27
209,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,OFF-BI-10003274,15.92,4,0.0,7.4824,6,0.47
210,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,OFF-FA-10000134,52.29,9,0.0,16.2099,6,0.31
211,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,OFF-ST-10001522,91.99,1,0.0,3.6796,6,0.04
212,CA-2015-101007,2015-02-09,2015-02-13,Second Class,MS-17980,TEC-AC-10001266,20.8,2,0.2,6.5,4,0.3125
213,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,OFF-LA-10004544,23.68,2,0.2,8.88,7,0.375
214,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,FUR-BO-10004695,452.45,5,0.5,-244.323,7,-0.54
215,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,TEC-PH-10002844,62.982,3,0.4,-14.6958,7,-0.2333
216,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,TEC-MA-10000864,1188.0,9,0.7,-950.4,7,-0.8
217,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,TEC-AC-10000109,89.584,2,0.2,4.4792,7,0.05
218,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,OFF-ST-10001328,93.06,6,0.0,26.0568,4,0.28
219,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,TEC-PH-10002563,302.376,3,0.2,22.6782,4,0.075
220,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,OFF-FA-10000585,5.584,2,0.2,1.8148,3,0.325
221,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,OFF-PA-10004000,22.704,6,0.2,8.2302,3,0.3625
222,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,OFF-BI-10002852,19.776,4,0.7,-13.8432,3,-0.7
223,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,FUR-FU-10000087,72.704,4,0.2,19.0848,3,0.2625
224,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,TEC-MA-10001148,479.988,4,0.7,-383.9904,3,-0.8
225,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,OFF-AR-10001958,27.168,2,0.2,2.7168,3,0.1
226,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,OFF-AR-10001026,2.2,1,0.0,0.968,7,0.44
227,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,FUR-TA-10003748,622.45,5,0.0,136.939,7,0.22
228,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,OFF-ST-10002485,21.98,1,0.0,0.2198,7,0.01
229,US-2015-145436,2015-02-28,2015-03-04,Standard Class,VD-21670,FUR-CH-10004860,161.568,2,0.2,-28.2744,4,-0.175
230,US-2015-145436,2015-02-28,2015-03-04,Standard Class,VD-21670,FUR-CH-10004477,389.696,8,0.2,43.8408,4,0.1125
231,US-2014-156216,2014-09-13,2014-09-17,Standard Class,EA-14035,OFF-BI-10001679,18.648,7,0.7,-12.432,4,-0.6667
232,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,FUR-TA-10001705,233.86,2,0.45,-102.048,5,-0.4364
233,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,FUR-TA-10003473,620.6145,3,0.45,-248.2458,5,-0.4
234,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,OFF-BI-10001679,5.328,2,0.7,-3.552,5,-0.6667
235,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,FUR-FU-10004017,258.072,3,0.2,0.0,5,0.0
236,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,TEC-AC-10003832,617.976,3,0.2,-7.7247,5,-0.0125
237,CA-2017-160514,2017-11-12,2017-11-16,Standard Class,DB-13120,OFF-PA-10002479,10.56,2,0.0,4.752,4,0.45
238,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,OFF-PA-10003349,25.92,5,0.2,9.396,5,0.3625
239,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,FUR-FU-10000576,419.68,5,0.6,-356.728,5,-0.85
240,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,FUR-FU-10004351,11.688,3,0.6,-4.6752,5,-0.4
241,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,TEC-PH-10000011,31.984,2,0.2,11.1944,5,0.35
242,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,FUR-TA-10002607,177.225,5,0.5,-120.513,5,-0.68
243,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,FUR-FU-10002505,4.044,3,0.6,-2.8308,5,-0.7
244,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,OFF-AR-10004685,7.408,2,0.2,1.2038,5,0.1625
245,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,FUR-CH-10004063,2001.86,7,0.0,580.5394,5,0.29
246,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,OFF-ST-10002276,166.72,2,0.0,41.68,5,0.25
247,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,OFF-PA-10004082,47.88,6,0.0,23.94,5,0.5
248,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,OFF-AP-10002945,1503.25,5,0.0,496.0725,5,0.33
249,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,OFF-PA-10000061,25.92,4,0.0,12.4416,5,0.48
250,CA-2016-154739,2016-12-10,2016-12-15,Second Class,LH-17155,FUR-CH-10002965,321.568,2,0.2,28.1372,5,0.0875
251,CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,OFF-PA-10004569,7.61,1,0.0,3.5767,6,0.47
252,CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,TEC-AC-10003832,3347.37,13,0.0,636.0003,6,0.19
253,CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,OFF-ST-10001228,80.58,6,0.0,22.5624,3,0.28
254,CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,OFF-EN-10003296,361.92,4,0.0,162.864,3,0.45
255,US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,FUR-FU-10002505,12.132,9,0.6,-8.4924,6,-0.7
256,US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,OFF-ST-10004804,82.368,2,0.2,-19.5624,6,-0.2375
257,US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,OFF-ST-10001590,53.92,5,0.2,4.044,6,0.075
258,US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,TEC-PH-10001580,647.904,6,0.2,56.6916,6,0.0875
259,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,TEC-AC-10000290,20.37,3,0.0,6.9258,2,0.34
260,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,OFF-ST-10002790,221.55,3,0.0,6.6465,2,0.03
261,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,OFF-BI-10003460,17.52,5,0.2,6.132,2,0.35
262,US-2017-155299,2017-06-08,2017-06-12,Standard Class,Dl-13600,OFF-AP-10002203,1.624,2,0.8,-4.466,4,-2.75
263,US-2014-106992,2014-09-19,2014-09-21,Second Class,SB-20290,TEC-MA-10000822,3059.982,3,0.4,-509.997,2,-0.1667
264,US-2014-106992,2014-09-19,2014-09-21,Second Class,SB-20290,TEC-MA-10003353,2519.958,7,0.4,-251.9958,2,-0.1
265,CA-2016-125318,2016-06-06,2016-06-13,Standard Class,RC-19825,TEC-PH-10001433,328.224,4,0.2,28.7196,7,0.0875
266,CA-2015-155040,2015-11-10,2015-11-15,Standard Class,AH-10210,TEC-AC-10004469,79.9,2,0.0,35.156,5,0.44
267,CA-2017-136826,2017-06-16,2017-06-20,Standard Class,CB-12535,OFF-AR-10003602,14.016,3,0.2,4.7304,4,0.3375
268,CA-2016-111010,2016-01-22,2016-01-28,Standard Class,PG-18895,OFF-FA-10003472,7.56,6,0.0,0.3024,6,0.04
269,US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,OFF-ST-10004180,37.208,1,0.2,-7.4416,4,-0.2
270,US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,OFF-EN-10004386,57.576,3,0.2,21.591,4,0.375
271,CA-2017-163979,2017-12-28,2018-01-02,Second Class,KH-16690,OFF-ST-10003208,725.84,4,0.0,210.4936,5,0.29
272,CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,TEC-AC-10003628,209.93,7,0.0,92.3692,1,0.44
273,CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,FUR-FU-10003274,5.28,3,0.0,2.3232,1,0.44
274,CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,OFF-BI-10002557,10.92,3,0.2,4.095,1,0.375
275,CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,OFF-PA-10002615,8.82,2,0.0,4.0572,1,0.46
276,CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,OFF-AR-10001427,5.98,1,0.0,1.5548,1,0.26
277,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,OFF-PA-10000673,11.648,2,0.2,4.0768,4,0.35
278,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,OFF-PA-10004470,18.176,4,0.2,5.9072,4,0.325
279,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,OFF-ST-10000876,59.712,6,0.2,5.9712,4,0.1
280,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,OFF-LA-10002043,24.84,3,0.2,8.694,4,0.35
281,US-2015-161991,2015-09-26,2015-09-28,Second Class,SC-20725,OFF-BI-10004967,2.08,5,0.8,-3.432,2,-1.65
282,US-2015-161991,2015-09-26,2015-09-28,Second Class,SC-20725,TEC-PH-10001760,1114.4,7,0.2,376.11,2,0.3375
283,CA-2015-130890,2015-11-02,2015-11-06,Standard Class,JO-15280,FUR-TA-10002903,1038.84,5,0.2,51.942,4,0.05
284,CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,OFF-PA-10000474,141.76,5,0.2,47.844,6,0.3375
285,CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,TEC-AC-10001956,239.8,5,0.2,47.96,6,0.2
286,CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,OFF-PA-10004100,31.104,6,0.2,10.8864,6,0.35
287,CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,OFF-BI-10000778,254.058,7,0.7,-169.372,2,-0.6667
288,CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,OFF-AP-10002684,194.528,2,0.2,24.316,2,0.125
289,CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,OFF-SU-10000646,961.48,5,0.2,-204.3145,2,-0.2125
290,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,OFF-FA-10002983,19.096,7,0.2,6.6836,4,0.35
291,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,OFF-LA-10004689,18.496,8,0.2,6.2424,4,0.3375
292,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,TEC-AC-10002001,255.984,2,0.2,54.3966,4,0.2125
293,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,FUR-BO-10004709,86.97,3,0.5,-48.7032,4,-0.56
294,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,FUR-FU-10004091,300.416,8,0.2,78.8592,2,0.2625
295,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,FUR-CH-10001891,230.352,3,0.2,20.1558,2,0.0875
296,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,FUR-FU-10002918,218.352,3,0.2,-24.5646,2,-0.1125
297,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,OFF-BI-10004593,78.6,5,0.7,-62.88,2,-0.8
298,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,OFF-FA-10004854,27.552,3,0.2,9.2988,2,0.3375
299,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,OFF-PA-10002105,32.4,5,0.0,15.552,6,0.48
300,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,OFF-ST-10002756,1082.48,8,0.0,10.8248,6,0.01
301,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,OFF-PA-10004243,56.91,3,0.0,27.3168,6,0.48
302,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,FUR-FU-10001861,77.6,4,0.0,38.024,6,0.49
303,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,OFF-BI-10002706,14.28,1,0.0,6.5688,6,0.46
304,US-2017-152380,2017-11-19,2017-11-23,Standard Class,JH-15910,FUR-TA-10002533,219.075,3,0.5,-131.445,4,-0.6
305,CA-2015-144253,2015-05-04,2015-05-09,Second Class,AS-10225,FUR-FU-10002671,26.8,2,0.0,12.864,5,0.48
306,CA-2014-130960,2014-12-30,2015-01-04,Standard Class,KB-16600,OFF-AR-10003651,9.84,3,0.0,2.8536,5,0.29
307,CA-2014-111003,2014-06-01,2014-06-06,Standard Class,CR-12625,OFF-BI-10001072,45.48,3,0.0,20.9208,5,0.46
308,CA-2014-111003,2014-06-01,2014-06-06,Standard Class,CR-12625,OFF-AR-10002135,289.2,6,0.0,83.868,5,0.29
309,CA-2017-126774,2017-04-15,2017-04-17,First Class,SH-20395,OFF-AR-10002804,4.89,1,0.0,2.0049,2,0.41
310,CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,FUR-FU-10001918,15.136,4,0.2,3.5948,2,0.2375
311,CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,FUR-CH-10004086,466.768,2,0.2,52.5114,2,0.1125
312,CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,FUR-FU-10001756,15.232,1,0.2,1.7136,2,0.1125
313,CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,OFF-LA-10000634,6.264,3,0.2,2.0358,2,0.325
314,CA-2014-120887,2014-09-27,2014-10-03,Standard Class,TS-21205,FUR-FU-10001588,87.54,3,0.0,37.6422,6,0.43
315,CA-2014-167850,2014-08-09,2014-08-16,Standard Class,AG-10525,TEC-PH-10002398,178.384,2,0.2,22.298,7,0.125
316,CA-2014-167850,2014-08-09,2014-08-16,Standard Class,AG-10525,OFF-PA-10001937,15.552,3,0.2,5.4432,7,0.35
317,CA-2014-164259,2014-12-28,2014-12-30,First Class,SP-20860,OFF-AR-10003373,99.136,4,0.2,8.6744,2,0.0875
318,CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,FUR-CH-10002602,135.882,1,0.1,24.1568,5,0.1778
319,CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,TEC-MA-10002927,3991.98,2,0.0,1995.99,5,0.5
320,CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,TEC-PH-10004093,275.94,6,0.0,80.0226,5,0.29
321,CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,TEC-AC-10000892,360.0,4,0.0,129.6,5,0.36
322,CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,OFF-ST-10002974,43.57,1,0.0,13.071,5,0.3
323,CA-2014-156601,2014-09-19,2014-09-24,Standard Class,FA-14230,OFF-FA-10000624,7.16,2,0.0,3.58,5,0.5
324,CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,OFF-BI-10004593,251.52,6,0.2,81.744,4,0.325
325,CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,TEC-AC-10001908,99.99,1,0.0,34.9965,4,0.35
326,CA-2017-153339,2017-11-03,2017-11-05,Second Class,DJ-13510,FUR-FU-10001967,15.992,1,0.2,0.9995,2,0.0625
327,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,TEC-PH-10003645,290.898,3,0.4,-67.8762,2,-0.2333
328,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,OFF-ST-10000675,54.224,2,0.2,3.389,2,0.0625
329,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,FUR-CH-10003312,786.744,4,0.3,-258.5016,2,-0.3286
330,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,OFF-LA-10001074,100.24,10,0.2,33.831,2,0.3375
331,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,OFF-BI-10001524,37.764,6,0.7,-27.6936,2,-0.7333
332,US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,TEC-PH-10004614,82.8,2,0.4,-20.7,4,-0.25
333,US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,OFF-BI-10001153,20.724,2,0.7,-13.816,4,-0.6667
334,US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,OFF-BI-10001982,4.896,3,0.7,-3.4272,4,-0.7
335,CA-2015-137946,2015-09-01,2015-09-04,Second Class,DB-13615,OFF-BI-10001922,4.752,1,0.2,1.6038,3,0.3375
336,CA-2015-137946,2015-09-01,2015-09-04,Second Class,DB-13615,TEC-CO-10001449,959.984,2,0.2,335.9944,3,0.35
337,CA-2015-137946,2015-09-01,2015-09-04,Second Class,DB-13615,OFF-BI-10004140,14.368,4,0.2,4.49,3,0.3125
338,CA-2014-129924,2014-07-12,2014-07-17,Standard Class,AC-10420,OFF-BI-10003314,7.712,2,0.2,2.7956,5,0.3625
339,CA-2014-129924,2014-07-12,2014-07-17,Standard Class,AC-10420,FUR-TA-10004575,698.352,3,0.2,-17.4588,5,-0.025
340,CA-2015-128167,2015-06-22,2015-06-26,Second Class,KL-16645,OFF-FA-10000490,4.96,4,0.0,2.3312,4,0.47
341,CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,OFF-AR-10000122,17.856,4,0.2,1.116,4,0.0625
342,CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,OFF-BI-10003656,509.97,10,0.7,-407.976,4,-0.8
343,CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,OFF-FA-10002780,30.992,13,0.2,10.0724,4,0.325
344,CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,TEC-PH-10000702,71.928,12,0.4,8.3916,4,0.1167
345,US-2015-120712,2015-12-20,2015-12-24,Standard Class,CS-12130,OFF-ST-10000107,88.8,4,0.2,-2.22,4,-0.025
346,CA-2017-169901,2017-06-15,2017-06-19,Standard Class,CC-12550,TEC-PH-10002293,47.976,3,0.2,4.7976,4,0.1
347,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,OFF-AR-10004027,7.56,3,0.0,3.0996,4,0.41
348,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,OFF-PA-10000249,24.56,2,0.0,11.5432,4,0.47
349,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,OFF-AR-10001374,12.96,2,0.0,4.1472,4,0.32
350,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,TEC-AC-10000290,6.79,1,0.0,2.3086,2,0.34
351,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,OFF-PA-10001970,24.56,2,0.0,11.5432,2,0.47
352,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,OFF-BI-10002160,3.048,1,0.2,1.0668,2,0.35
353,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,OFF-PA-10001970,49.12,4,0.0,23.0864,2,0.47
354,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,OFF-BI-10004995,4355.168,4,0.2,1415.4296,2,0.325
355,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,FUR-BO-10002268,388.704,6,0.2,-4.8588,5,-0.0125
356,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,OFF-EN-10001137,8.26,2,0.0,3.7996,5,0.46
357,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,OFF-AR-10002399,17.04,4,0.0,6.9864,5,0.41
358,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,OFF-PA-10002713,34.4,5,0.0,15.824,5,0.46
359,CA-2016-130001,2016-04-23,2016-04-28,Standard Class,HK-14890,OFF-PA-10002666,36.24,5,0.2,11.325,5,0.3125
360,CA-2017-155698,2017-03-08,2017-03-11,First Class,VB-21745,OFF-AP-10001124,647.84,8,0.0,168.4384,3,0.26
361,CA-2017-155698,2017-03-08,2017-03-11,First Class,VB-21745,OFF-LA-10001158,20.7,2,0.0,9.936,3,0.48
362,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,OFF-LA-10001158,20.7,2,0.0,9.936,6,0.48
363,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,FUR-CH-10000785,488.646,3,0.1,86.8704,6,0.1778
364,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,OFF-AR-10003732,5.56,2,0.0,1.4456,6,0.26
365,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,FUR-FU-10000023,47.12,8,0.0,20.7328,6,0.44
366,CA-2014-123344,2014-09-24,2014-09-29,Standard Class,JD-16060,OFF-ST-10001713,211.96,4,0.0,8.4784,5,0.04
367,CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,OFF-BI-10002412,23.2,4,0.0,10.44,0,0.45
368,CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,OFF-SU-10001225,7.36,2,0.0,0.1472,0,0.02
369,CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,OFF-ST-10002406,104.79,7,0.0,29.3412,0,0.28
370,CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,FUR-BO-10002545,1043.92,4,0.0,271.4192,0,0.26
371,CA-2017-104745,2017-05-29,2017-06-04,Standard Class,GT-14755,OFF-PA-10002036,25.92,5,0.2,9.396,6,0.3625
372,CA-2017-104745,2017-05-29,2017-06-04,Standard Class,GT-14755,OFF-ST-10002205,53.424,3,0.2,4.6746,6,0.0875
373,US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,OFF-BI-10001982,8.16,5,0.7,-5.712,4,-0.7
374,US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,TEC-AC-10003911,1023.936,8,0.2,179.1888,4,0.175
375,US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,OFF-AR-10000658,9.24,1,0.2,0.924,4,0.1
376,US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,TEC-AC-10002076,479.04,10,0.2,-29.94,4,-0.0625
377,US-2016-134656,2016-09-28,2016-10-01,First Class,MM-18280,OFF-PA-10003039,99.136,4,0.2,30.98,3,0.3125
378,US-2017-134481,2017-08-27,2017-09-01,Standard Class,AR-10405,FUR-TA-10004915,1488.424,7,0.3,-297.6848,5,-0.2
379,CA-2015-130792,2015-04-28,2015-05-05,Standard Class,RA-19915,OFF-AP-10000696,8.652,3,0.8,-20.3322,7,-2.35
380,CA-2015-130792,2015-04-28,2015-05-05,Standard Class,RA-19915,OFF-ST-10003327,23.832,3,0.2,2.6811,7,0.1125
381,CA-2015-130792,2015-04-28,2015-05-05,Standard Class,RA-19915,OFF-BI-10000309,12.176,4,0.8,-18.8728,7,-1.55
382,CA-2016-134775,2016-10-28,2016-10-29,First Class,AS-10285,OFF-PA-10004734,50.96,7,0.0,25.48,1,0.5
383,CA-2016-134775,2016-10-28,2016-10-29,First Class,AS-10285,OFF-BI-10002225,49.536,3,0.2,17.3376,1,0.35
384,CA-2015-125395,2015-06-26,2015-06-29,Second Class,LA-16780,TEC-AC-10004708,41.9,2,0.0,8.799,3,0.21
385,US-2015-168935,2015-11-27,2015-12-02,Standard Class,DO-13435,FUR-TA-10000617,375.4575,3,0.45,-157.0095,5,-0.4182
386,US-2015-168935,2015-11-27,2015-12-02,Standard Class,DO-13435,TEC-AC-10002335,83.976,3,0.2,-1.0497,5,-0.0125
387,CA-2015-122756,2015-12-03,2015-12-07,Standard Class,DK-13225,TEC-MA-10001681,482.34,4,0.7,-337.638,4,-0.7
388,CA-2015-122756,2015-12-03,2015-12-07,Standard Class,DK-13225,FUR-FU-10001935,2.96,1,0.2,0.777,4,0.2625
389,CA-2014-115973,2014-11-24,2014-11-26,First Class,NG-18430,OFF-AR-10004757,2.624,1,0.2,0.4264,2,0.1625
390,CA-2017-101798,2017-12-11,2017-12-15,Standard Class,MV-18190,OFF-BI-10000050,23.36,4,0.2,7.884,4,0.3375
391,CA-2017-101798,2017-12-11,2017-12-15,Standard Class,MV-18190,TEC-AC-10001998,39.98,2,0.0,13.5932,4,0.34
392,US-2014-135972,2014-09-21,2014-09-23,Second Class,JG-15115,TEC-PH-10003012,246.384,2,0.2,27.7182,2,0.1125
393,US-2014-135972,2014-09-21,2014-09-23,Second Class,JG-15115,TEC-CO-10002313,1799.97,3,0.0,701.9883,2,0.39
394,US-2014-134971,2014-06-07,2014-06-10,Second Class,BP-11095,OFF-BI-10003982,12.462,3,0.8,-20.5623,3,-1.65
395,CA-2017-102946,2017-06-30,2017-07-05,Standard Class,VP-21730,OFF-BI-10004492,75.792,3,0.2,25.5798,5,0.3375
396,CA-2017-165603,2017-10-17,2017-10-19,Second Class,SS-20140,OFF-ST-10000798,49.96,2,0.0,9.4924,2,0.19
397,CA-2017-165603,2017-10-17,2017-10-19,Second Class,SS-20140,OFF-PA-10002552,12.96,2,0.0,6.2208,2,0.48
398,CA-2015-122259,2015-10-31,2015-11-04,Standard Class,HP-14815,OFF-SU-10002573,70.12,4,0.0,21.036,4,0.3
399,CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,OFF-ST-10001580,35.952,3,0.2,3.5952,2,0.1
400,CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,FUR-BO-10004834,2396.2656,4,0.32,-317.1528,2,-0.1324
401,CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,OFF-ST-10000934,131.136,4,0.2,-32.784,2,-0.25
402,CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,TEC-AC-10000158,57.584,2,0.2,0.7198,2,0.0125
403,CA-2014-113166,2014-12-24,2014-12-26,First Class,LF-17185,OFF-PA-10001947,9.568,2,0.2,3.4684,2,0.3625
404,CA-2014-155208,2014-04-16,2014-04-20,Standard Class,SP-20650,OFF-AR-10003478,39.072,6,0.2,9.768,4,0.25
